gene,gene_number,cpath,cost,x,y,z,cc,cc_size
Nucb1,131,"[7920, 8852, 17415, 22732]",0.4319675890033503,108.98699558583836,1854.9469328735322,0.0,445,3
Slc38a2,209,"[1571, 7619, 12630, 14130]",1.161537430441014,108.26094840314336,1854.615693393912,0.0,445,3
Slc38a2,209,"[1572, 7620, 12631, 14131]",1.360305198495234,108.67230728968836,1846.6386488354697,0.0,446,1
Slc38a2,209,"[1575, 7622, 12632, 14132]",2.2801495554246625,110.67123466856437,1874.707240241618,0.0,447,1
Slc38a2,209,"[1584, 7638, 12639, 14139]",1.1931836916104894,117.88222244593747,1902.244590775279,0.0,448,1
Mtap,114,"[1588, 9842, 17784, 19901]",0.4790664395067855,120.63236784471172,1842.0202970392515,0.0,449,1
negative_control,1207,"[1601, 11957, 15012, 22875]",3.6308084009835087,124.90437900070124,1855.3882464566057,0.0,450,1
Igfbp6,68,"[1602, 4153, 16415, 21456]",3.901324422678317,124.53837102934924,1847.3468946628093,0.0,451,1
Zyx,271,"[5367, 8891, 18392, 20346]",1.1623102934221312,126.15497519607396,1827.6772435706407,0.0,452,3
Tpi1,237,"[1606, 16749, 20511, 23788]",3.805079994253955,126.89478459988536,1827.3891565057902,0.0,452,3
negative_control,403,"[1608, 3271, 15023, 16170]",1.5933759581191504,128.02968535487335,1857.7029044877781,0.0,453,1
Igfbp6,68,"[1612, 4172, 16420, 21478]",2.1886696489620427,131.17242097617495,1899.048156661287,0.0,454,2
Slc38a2,209,"[1622, 7675, 12653, 14169]",2.7591811015161953,133.51694052747513,1853.624534006737,0.0,455,1
Eif4b,37,"[1631, 7339, 10771, 17174]",1.6000654524752305,138.61703518827727,1819.5843320176543,0.0,456,1
Slc38a2,209,"[1633, 7690, 12657, 14183]",3.2485422853496475,138.79248283435075,1817.5061374495538,0.0,457,1
negative_control,1827,"[3310, 8690, 10270, 13479]",2.311584204851881,142.5885395186518,1878.630860633753,0.0,458,8
Eif4b,37,"[1636, 7347, 10774, 17182]",2.4324617807409563,140.8250098590816,1878.5163079856084,0.0,458,8
negative_control,1995,"[17017, 18422, 19953, 22572]",2.6335697679882024,142.41687662062185,1878.1312834338696,0.0,458,8
negative_control,319,"[5391, 7701, 8933, 23456]",3.4392173819003466,143.5461855949522,1877.3960088212382,0.0,458,8
Tpi1,237,"[1641, 16776, 20552, 23825]",0.6233606244870942,144.94820167115262,1879.6935747207272,0.0,459,1
Igfbp6,68,"[1644, 4217, 16432, 21510]",1.7871793980230544,146.76026477108752,1851.3849945984743,0.0,460,1
Eif3i,36,"[1657, 6572, 13724, 23178]",2.250008691128365,154.45743752080068,1813.7746304670932,0.0,461,2
Igfbp6,68,"[1664, 4245, 16440, 21529]",1.5182994231419782,158.36354865734495,1820.6669488208552,0.0,462,1
Mtap,114,"[1669, 9952, 17830, 19994]",1.1528689920995054,160.322807170504,1849.377092870238,0.0,463,1
Igfbp6,68,"[1685, 4270, 16446, 21543]",1.8707366330321842,165.7164826745307,1802.567976356393,0.0,464,2
Mtap,114,"[1688, 9969, 17841, 20014]",2.2057570195918057,169.57973098645078,1921.3370519073733,0.0,465,1
Slc38a2,209,"[1689, 7750, 12680, 14247]",3.8261324809999686,170.44721941238868,1830.5285143933413,0.0,466,1
Mtap,114,"[1690, 9970, 17843, 20018]",0.6705073448460699,170.08370864554706,1826.570169964388,0.0,467,4
Vim,261,"[9638, 15146, 16253, 21266]",1.8929226449094345,168.70351177671307,1827.0561594670435,0.0,467,4
Mtap,114,"[1695, 9981, 17850, 20030]",2.3818711688502345,174.76308899841428,1823.0513076251727,0.0,468,6
Ncl,121,"[3396, 6625, 21559, 23221]",2.966029320812919,175.53033633144148,1823.2918754562086,0.0,468,6
Eif3i,36,"[1699, 6631, 13760, 23225]",2.5935236278314515,176.92496370614182,1900.5124115408491,0.0,469,1
Eif4b,37,"[1705, 7449, 10816, 17265]",2.044650426443895,177.666576565649,1824.2551621667694,0.0,470,6
Ercc1,40,"[5171, 12253, 16619, 19488]",2.1395297204054646,176.32612274493056,1823.7500600290923,0.0,470,6
Mtch1,115,"[3001, 8747, 18644, 21282]",3.2866934247921122,179.0257011340988,1823.4859716259798,0.0,470,6
Snx5,212,"[3400, 8745, 18062, 20035]",3.6326009558385564,176.68896632514443,1824.519675868174,0.0,470,6
Ywhaq,267,"[11464, 13538, 19829, 24125]",0.90769851755673,180.12394177473573,1829.3239799098644,0.0,471,3
Tpi1,237,"[1709, 16848, 20619, 23899]",3.5588414659123835,179.882487496035,1829.9079258237057,0.0,471,3
Ncl,121,"[3406, 6637, 21567, 23238]",0.7171944756148337,180.61530594596235,1911.894682028074,0.0,472,6
Vim,261,"[9665, 15171, 16275, 21286]",0.9764704687080695,180.37836643971076,1912.1939884892402,0.0,472,6
Ssrp1,219,"[7193, 16715, 20948, 22629]",1.1277728319571088,180.893514089149,1912.834485205066,0.0,472,6
Slc38a2,209,"[1712, 7772, 12691, 14264]",3.003195354362387,181.82095748735395,1838.943974818679,0.0,473,2
Eif4b,37,"[1713, 7461, 10826, 17278]",2.8119029333848022,183.11217299405456,1923.023730964438,0.0,474,1
Rpl21,188,"[2018, 11051, 11792, 20628]",2.473988459102989,184.07126979048132,1847.1588584483216,0.0,475,2
Eif4b,37,"[1722, 7475, 10832, 17294]",1.7922188151080956,188.9421138867344,1819.9852216190002,0.0,476,1
Ehmt2,31,"[1723, 9220, 11796, 17555]",1.1872030502702664,188.92486886036252,1833.9777454244995,0.0,477,1
Slc38a2,209,"[1725, 7787, 12696, 14278]",1.8547270342372657,188.8590045202798,1893.7322159504777,0.0,478,2
Mtap,114,"[1735, 10031, 17872, 20087]",3.2635138145892832,194.09811736893693,1915.19583331697,0.0,479,1
Prmt1,153,"[7807, 13806, 21595, 23927]",2.4394929247500956,195.6770414392531,1809.6322134699185,0.0,480,2
Lamp1,74,"[7499, 10844, 12925, 15474]",0.5008911475496902,197.0264158257233,1916.4028916908749,0.0,481,2
Mtap,114,"[1748, 10052, 17882, 20106]",3.8209404372747544,201.95724409289127,1800.7283073316676,0.0,482,1
Ehmt2,31,"[1752, 9236, 11808, 17580]",0.7767958134329862,203.03571078727163,1859.0533950875351,0.0,483,1
Raly,177,"[5235, 10057, 12546, 16903]",3.2600529597038785,202.95064322111094,1874.1984824019812,0.0,484,2
Lrrc59,79,"[8305, 16908, 18663, 24158]",0.25480023315779865,205.57492195676627,1895.7225016557845,0.0,485,4
Tnk2,234,"[1755, 9069, 11909, 20290]",0.9343956164859564,204.9356711005043,1895.1822239777387,0.0,485,4
Mtap,114,"[1756, 10065, 17887, 20114]",0.5006048020579292,205.18645212822466,1905.422262896139,0.0,486,1
Eif3a,32,"[1760, 4379, 19722, 24159]",3.5178945857115016,205.35002801675992,1900.875184179257,0.0,487,1
Slc38a2,209,"[1761, 7832, 12722, 14321]",2.26783648196092,206.57617541297367,1911.5871459341115,0.0,488,1
Igfbp6,68,"[1762, 4386, 16492, 21626]",3.9433591295862627,208.4722438678424,1905.6352397661512,0.0,489,1
Gsto1,54,"[8589, 18141, 20683, 23001]",1.844840744124776,209.34903935270222,1816.3020926116528,0.0,490,2
Tpi1,237,"[1767, 16918, 20686, 23968]",2.9983096761996655,209.77021873656395,1848.3285836658588,0.0,491,1
Slc38a2,209,"[1770, 7853, 12729, 14332]",0.6393657146714651,211.83057808043165,1840.3272158929633,0.0,492,1
Tpi1,237,"[1771, 16923, 20692, 23975]",0.6190151638850078,211.83607109161537,1871.3925967499504,0.0,493,1
Igfbp6,68,"[1774, 4400, 16498, 21637]",0.7164665212018971,212.7380894221164,1878.9787364679487,0.0,494,1
Vim,261,"[9742, 15258, 16339, 21366]",1.0264779566348647,215.26417627692834,1916.6102433912627,0.0,495,8
Ybx1,263,"[13848, 16929, 22176, 24174]",3.138398139994537,214.84911744856933,1915.9364623170447,0.0,495,8
negative_control,485,"[4405, 8316, 11705, 16500]",3.5040919056064816,214.33506084924718,1915.8656793344442,0.0,495,8
negative_control,1604,"[6415, 8800, 20299, 23010]",3.7615396686317117,214.3121372328414,1916.4341734033426,0.0,495,8
Igfbp6,68,"[1778, 4408, 16501, 21638]",1.8322457900097184,214.84847944030386,1853.4722438655795,0.0,496,2
Slc38a2,209,"[1780, 7861, 12741, 14344]",2.7656314932127666,218.2209422627639,1898.2259791517376,0.0,497,1
Eif3i,36,"[1781, 6747, 13854, 23354]",2.6306407804613943,218.91329501799888,1866.738593913863,0.0,498,1
Hspd1,64,"[3156, 10098, 17090, 18678]",1.8042713900300882,220.30299221538618,1917.3739201309386,0.0,499,2
Mtap,114,"[1784, 10100, 17906, 20146]",0.4551202247957003,220.7426575475526,1841.2321056659666,0.0,500,1
negative_control,1211,"[1791, 15522, 21081, 24192]",3.9530456517901453,225.61031167046315,1893.1511031449372,0.0,501,1
negative_control,1364,"[1794, 4957, 8344, 17631]",2.364374987334099,228.06365193648054,1911.3422140010655,0.0,502,1
Slc38a2,209,"[1795, 7881, 12745, 14353]",0.6632435308425028,228.65606220673058,1845.2458867709245,0.0,503,1
Vim,261,"[9778, 15305, 16375, 21406]",0.5662661128798012,232.56386748610927,1858.211493410383,0.0,504,7
negative_control,1947,"[2701, 4058, 8831, 12603]",2.4268881150311734,233.1819116480474,1858.8682620274863,0.0,504,7
negative_control,1218,"[1801, 17760, 18350, 22211]",2.739862378151761,232.57147601389445,1858.6998966016472,0.0,504,7
Eif4b,37,"[1807, 7592, 10889, 17397]",0.7883951693887944,237.2210377082305,1870.5733941933877,0.0,505,1
Uqcrc1,256,"[8633, 13407, 17393, 20468]",1.0666145304846857,236.96797371303578,1893.9939056725082,0.0,506,8
Tubb5,246,"[3206, 14117, 17398, 22224]",2.3405506467592168,238.07520992863974,1891.069421050031,0.0,506,8
Vat1,259,"[4833, 8361, 19582, 22717]",2.9177545918276317,237.57713946957523,1893.1270068834988,0.0,506,8
Eif3i,36,"[1808, 6790, 13886, 23402]",3.224425593758289,237.7189823592214,1891.2159442716563,0.0,506,8
Slc38a2,209,"[1811, 7900, 12758, 14361]",3.319816597243575,239.27075326949108,1885.5002562587586,0.0,507,1
Tpi1,237,"[1819, 16976, 20746, 24046]",2.186525058151996,250.0313292650466,1881.9695316917496,0.0,508,1
negative_control,1051,"[5585, 10899, 14961, 21879]",1.6638943721887876,249.33968306282927,1867.2181268691054,0.0,509,3
Rpn2,190,"[1837, 4860, 17129, 20771]",0.5722785200319211,118.34306842414983,1887.5781592952972,0.0,510,1
Rac1,175,"[1839, 7131, 15803, 17132]",0.44397664390127756,119.80056028300311,1897.28230033538,0.0,511,2
Ubxn1,253,"[5626, 7007, 12786, 17665]",2.9297540185420887,120.83831015154551,1838.9152268788005,0.0,512,3
Srebf2,215,"[6488, 9167, 16148, 19606]",3.05732685801665,120.28990621485637,1837.6014426915401,0.0,512,3
Rac1,175,"[1843, 7133, 15804, 17136]",2.081234487209849,120.97624184238876,1849.3088113653723,0.0,513,1
negative_control,1953,"[1859, 8169, 11182, 12797]",2.984464244152589,127.50631072987376,1854.7090025650139,0.0,514,1
Cited2,13,"[4549, 7316, 16181, 20809]",0.7127480684754482,132.07874378293403,1873.623218317771,0.0,515,12
Raly,177,"[5035, 9867, 12413, 16757]",0.864868100139023,131.21463340136742,1873.3461987259882,0.0,515,12
Fkbp9,46,"[8175, 11850, 13250, 23574]",2.5052409181096214,130.68344140325394,1871.391570426427,0.0,515,12
negative_control,1045,"[2248, 9863, 19622, 21471]",3.0782081445086953,129.4186569932944,1873.410633311265,0.0,515,12
Hnrnpk,59,"[1865, 6520, 10225, 17448]",3.256904318455485,130.32213847251265,1872.3996842275978,0.0,515,12
Rpn2,190,"[1873, 4880, 17160, 20817]",2.4306367655564696,132.64865525778282,1829.787748697844,0.0,516,1
Rpn2,190,"[1882, 4882, 17169, 20828]",1.1294437464833351,136.59833091553156,1836.7433139733253,0.0,517,1
Rpn2,190,"[1884, 4884, 17170, 20833]",0.8640897058154225,137.5607013068507,1870.3439791809244,0.0,518,1
Hnrnpk,59,"[1885, 6537, 10246, 17463]",2.1854915112094613,137.44372235245834,1825.177852539774,0.0,519,1
Rpn2,190,"[1889, 4886, 17176, 20836]",2.7405088002334983,138.975010482591,1896.4543606106572,0.0,520,1
Efemp1,29,"[1890, 10649, 19082, 22896]",1.7771723302633209,138.93793674840032,1909.1376089017695,0.0,521,2
Hnrnpk,59,"[1892, 6539, 10262, 17468]",1.6702661126645937,139.43262093791043,1882.6790784206235,0.0,522,1
Rac1,175,"[1895, 7147, 15858, 17181]",2.872373507692783,140.45968473179218,1814.6211094265846,0.0,523,1
Efemp1,29,"[1919, 10658, 19103, 22912]",2.2292825304388546,147.31631250390825,1838.6609315705123,0.0,524,1
Prrc2a,158,"[1932, 9927, 13277, 19440]",1.2308061388044693,152.2190411040507,1812.4917727778027,0.0,525,1
Rac1,175,"[1936, 7158, 15898, 17210]",1.8480061623154065,154.1782275852126,1793.300374339192,0.0,526,1
Snx3,211,"[1940, 12863, 19451, 24095]",1.641369728361215,156.75106373033816,1828.617569404913,0.0,527,2
negative_control,805,"[1954, 5760, 13085, 23190]",3.6675506795749815,159.90611164387997,1833.8683170683012,0.0,528,3
Il1rl1,69,"[2407, 5767, 20585, 23629]",3.824821531094452,161.36616851562326,1833.7020108436714,0.0,528,3
Efemp1,29,"[1971, 10679, 19132, 22938]",1.3091673650250037,166.47275593856972,1831.264634374619,0.0,529,1
Hnrnpk,59,"[1972, 6607, 10349, 17517]",1.5379708551614564,167.92736552338783,1915.288488006861,0.0,530,1
Prrc2a,158,"[1974, 9966, 13307, 19470]",2.7324880537149863,169.10647227811648,1815.120538374637,0.0,531,2
Rpl21,188,"[1989, 11036, 11784, 20609]",1.3816786023200271,175.43430433291832,1822.194776903081,0.0,532,2
Rac1,175,"[1993, 7185, 15950, 17263]",2.322563416106132,176.7699780408746,1848.8412238629203,0.0,533,1
Vim,261,"[9662, 15165, 16269, 21281]",2.655079704268247,178.31985319070532,1910.264247038635,0.0,534,8
Paics,137,"[6630, 11453, 14025, 17531]",2.769882160399029,177.4878119370856,1910.7434982794955,0.0,534,8
negative_control,805,"[1996, 5811, 13122, 23226]",3.5285682991409106,177.88021808122392,1910.4137367576118,0.0,534,8
Prrc2a,158,"[2001, 9990, 13323, 19495]",1.3107616549037646,179.73748998180557,1885.815618794082,0.0,535,1
negative_control,1430,"[2002, 14695, 22077, 22411]",3.7059726860432365,179.29346083313888,1845.78871821655,0.0,536,1
negative_control,521,"[2008, 5471, 10400, 22631]",2.256341840804495,181.97748477120916,1808.0965174209,0.0,537,1
Efemp1,29,"[2010, 10692, 19157, 22953]",0.341145488636258,181.84658940538444,1883.4085917377608,0.0,538,1
Malat1,83,"[2500, 3877, 10406, 14724]",1.2041254107526385,184.86053844829564,1816.3439142627399,0.0,539,2
Malat1,83,"[2499, 3879, 10407, 14723]",1.690578845469552,184.91074924848874,1919.3112320995403,0.0,540,4
negative_control,1092,"[4692, 6655, 17544, 23665]",3.2963738428440608,184.28225757414896,1919.2875044636805,0.0,540,4
Prrc2a,158,"[2027, 10005, 13334, 19505]",3.956682473887686,185.7778798142322,1806.4019658236612,0.0,541,1
Rac1,175,"[2029, 7202, 15974, 17285]",3.558762484868887,187.00213150660142,1808.662506086147,0.0,542,1
Prrc2a,158,"[2032, 10017, 13342, 19513]",1.0787129199494434,188.91890554024113,1915.5547600279326,0.0,543,1
Efemp1,29,"[2034, 10700, 19175, 22969]",1.9209387952588626,190.56965377306227,1819.925693264619,0.0,544,1
Efemp1,29,"[2040, 10699, 19178, 22970]",3.5963234404639657,190.92181776675,1908.5108987752683,0.0,545,1
Tnc,232,"[2041, 10434, 13147, 15204]",2.142063914410307,192.77781527761334,1902.0786201928752,0.0,546,1
Mta1,113,"[12719, 15239, 17336, 23315]",1.6901399500037213,204.7965378587366,1896.5585110322645,0.0,547,2
Vim,261,"[9725, 15244, 16324, 21344]",2.8238101174510297,206.68658284317462,1830.7333643476413,0.0,548,3
Hsd17b12,61,"[3473, 11686, 17343, 21624]",2.702659928418372,206.40826192334393,1922.9500683421522,0.0,549,5
Zfp36l2,270,"[7834, 17587, 18135, 21027]",2.958231631212576,206.57035758467475,1924.7364740575356,0.0,549,5
negative_control,1429,"[2082, 11508, 15503, 22283]",3.9915480367995295,212.76567002056078,1830.783868102915,0.0,550,1
Timp2,229,"[7100, 13840, 19220, 22171]",2.7224585173494726,212.8614042857462,1911.9239246800687,0.0,551,2
negative_control,996,"[3494, 13382, 19223, 21835]",3.038291352019692,215.53364953779288,1898.9299106005437,0.0,552,2
Hnrnpk,59,"[2092, 6740, 10523, 17613]",1.69050319108373,217.52999334303598,1896.1161738617488,0.0,553,1
Hnrnpk,59,"[2102, 6753, 10537, 17624]",3.4943001268804927,222.72563704321237,1895.5206285300123,0.0,554,1
Prrc2a,158,"[2106, 10107, 13391, 19564]",0.543360090287161,224.46093258251884,1851.161437176576,0.0,555,1
negative_control,1431,"[2108, 12334, 16686, 22493]",1.72592640699307,226.51562988223847,1886.9114583381934,0.0,556,2
Hnrnpk,59,"[2115, 6769, 10560, 17637]",2.349580845237656,231.32828563454115,1873.2811252549304,0.0,557,2
negative_control,1962,"[2118, 4818, 8830, 9777]",0.7520052178280311,232.33579099655452,1878.370834619317,0.0,558,2
Rpl21,188,"[2119, 11140, 11831, 20727]",2.517100366023996,232.09577137522388,1867.4895061724187,0.0,559,2
Prrc2a,158,"[2137, 10140, 13409, 19584]",1.2878881143654226,238.152810372476,1866.3001935717743,0.0,560,1
Rpl21,188,"[2142, 11156, 11840, 20742]",2.0827385728208245,243.40372758050796,1904.306534400334,0.0,561,1
Rars,180,"[5579, 12622, 17765, 18819]",1.5022717517107296,243.98381896499382,1894.5337706346186,0.0,562,5
Ncl,121,"[3552, 6799, 21687, 23416]",1.6887143808840954,244.25007430982345,1895.8228338323129,0.0,562,5
Prrc2a,158,"[2144, 10147, 13412, 19589]",2.4897747462775683,243.32657744020145,1897.2569707592506,0.0,562,5
Prrc2a,158,"[2145, 10149, 13415, 19591]",3.378596212087985,244.27850112142582,1869.4276712855485,0.0,563,1
Malat1,83,"[2154, 3568, 10156, 14375]",2.026792165589912,107.05615295096106,1866.2342782535652,0.0,564,1
Actn4,3,"[2156, 5335, 12766, 13426]",0.7222710239754505,107.36210930376338,1871.3787129153166,0.0,565,1
Malat1,83,"[2170, 3576, 10160, 14389]",2.924023122940841,111.14263872502656,1840.1973064685144,0.0,566,1
Malat1,83,"[2174, 3584, 10165, 14396]",1.570067561345277,113.56930393964095,1873.9330871331383,0.0,567,1
Malat1,83,"[2176, 3586, 10167, 14394]",3.0807509341219026,113.75975924040924,1844.2339931147899,0.0,568,1
Malat1,83,"[2178, 3589, 10168, 14401]",2.6784093231299013,114.41508172026963,1859.6644764370767,0.0,569,1
Rab5c,173,"[2189, 11369, 14990, 17662]",2.668358862339448,116.57140888498779,1879.2120828601066,0.0,570,1
Malat1,83,"[2195, 3600, 10181, 14413]",1.0117846037927902,117.69417669054509,1839.841889670641,0.0,571,1
Malat1,83,"[2202, 3607, 10187, 14418]",3.625621382007631,118.87649290585361,1897.1436366195792,0.0,572,1
Mmp14,87,"[2204, 10753, 16738, 19775]",2.3607136192291724,118.83076235959754,1888.4409944275294,0.0,573,1
Vim,261,"[9494, 14994, 16143, 21150]",0.41949300153585944,117.7262008190055,1794.7863748644172,0.0,574,4
Malat1,83,"[2205, 3605, 10183, 14416]",0.46605173067449424,118.52251993253603,1795.0327602195844,0.0,574,4
Malat1,83,"[2211, 3611, 10189, 14426]",2.7196208226832783,120.84811716746334,1889.2927870585188,0.0,575,1
Malat1,83,"[2212, 3610, 10191, 14425]",2.2693983620443183,121.11110463015216,1841.5132567188302,0.0,576,2
Malat1,83,"[2213, 3615, 10190, 14424]",1.4268787487390067,120.94093893130156,1857.5577456310439,0.0,577,1
Malat1,83,"[2216, 3613, 10192, 14430]",2.583627566298586,121.74382537719666,1825.0662245276765,0.0,578,1
Malat1,83,"[2218, 3614, 10194, 14428]",1.3981792925445744,121.91052895305879,1864.8933946280717,0.0,579,1
Cnn2,16,"[2220, 11179, 15575, 21921]",0.8277839163858841,123.46631320752006,1915.141621384705,0.0,580,1
Malat1,83,"[2222, 3624, 10199, 14441]",1.3751265610991832,123.6684258396754,1887.7081367496926,0.0,581,1
Malat1,83,"[2223, 3623, 10200, 14435]",1.4862193586681514,123.67377985364337,1920.3334373751507,0.0,582,1
negative_control,1526,"[2225, 13240, 16745, 18703]",2.396079579562364,123.87861910909403,1893.0025427057599,0.0,583,1
Malat1,83,"[2227, 3631, 10201, 14445]",3.3256301173140934,124.43429114687622,1908.6530474401736,0.0,584,1
Malat1,83,"[2239, 3637, 10213, 14455]",0.5834461131483376,127.19979482251553,1828.3797049257998,0.0,585,1
Rab5c,173,"[2240, 11381, 15018, 17673]",2.987764018271122,126.8607078597339,1901.6203899567345,0.0,586,3
negative_control,1494,"[9853, 18388, 21930, 22876]",3.3225296543869347,125.85530546003082,1900.3357142335008,0.0,586,3
Malat1,83,"[2241, 3641, 10215, 14459]",3.292226279624769,128.03095716622983,1822.0715526357353,0.0,587,1
Malat1,83,"[2246, 3644, 10216, 14460]",1.6977733334004563,128.45334017971913,1889.1861249923145,0.0,588,4
negative_control,2043,"[14457, 17795, 21713, 23787]",3.6643785195133294,127.54457778902194,1889.5888455311742,0.0,588,4
Malat1,83,"[2249, 3646, 10219, 14461]",1.9082166460634127,129.09960237686542,1839.2207910395034,0.0,589,1
Sfpq,206,"[7139, 11970, 16555, 18858]",1.2617320861230796,131.21139058660557,1822.5375282121408,0.0,590,4
Loxl1,78,"[7949, 10947, 12174, 15590]",1.4207509470538808,130.96464061675726,1822.4438090458623,0.0,590,4
Actn4,3,"[2254, 5370, 12803, 13455]",3.360429572847347,129.53056478498291,1912.0608741880717,0.0,591,1
Malat1,83,"[2260, 3660, 10229, 14479]",2.029422710915721,131.87796296901195,1854.732024697837,0.0,592,2
Malat1,83,"[2262, 3656, 10228, 14476]",1.9685932481898702,131.56063952920866,1848.9003574010528,0.0,593,1
